sentence,label
since accused mis guided youths peacefool community amp victim paresh hindu amp,0
hindus time nproved isis working expect,1
would congress demand answer jignesh mevani connection isis supporting sdpi gujarat would,1
mulle paida kattar hote hain jihadi sale,0
channels spreading,1
aneerul islam working unity like jihadi,1
pakistan largest bank habib bank announces investment london jihadi sadiq khan bank kicked,1
new report evaluates forces meet demands conflicts involving five potential,1
hindu murderd brutly muslim take,0
hindu sleeping india hindu christian conversion threat bigger bigger,1
kahmiri hindu holocaust raging,1
since accused mis guided youths peacefool community amp,0
pakistani channels isi jihadi pakistanis always say narinder mudi modi instead narendra,1
hey prophet recommends camel pee proved lethal,0
bjp leaders blamed jihadi forces killings allegedly support state government,1
sahi mullo desbhakto phatti khud jihadi hote hain inka dil porkistan rehta,0
behave like pakistani jihadi behave like,0
puppet masters feigns shock kill,1
trust word jihadi panderer nyc mayor bill dhimmi deblasio says today terror attack manhattan,1
apparently within hours jihadi homicide bomber failing nyc lecturing americans,1
har raat iska yahi kaam,1
dekh tera dost gaya,1
yeh dekho aur gaya,1
rahul gandhi hahaha sapna acha,1
main modi bhakt hoon,1
modi jeet gaya,1
kya zarurat iski sab modi gaali mat,1
har har mahadev hail god,1
jab dekho rona rona rona crying,1
fir hum kya kar sakte,1
sab mar jayenge bas main zinda rahunga kon yeh pagal,1
iska koi kuch nahin kar sakta read,1
delhi hun main,1
chal bhaag yahan,1
kya pagal aadmi idiot,1
bjp win jai ram modi,1
kya karna bol read,1
sab mar jayenge bas main zinda,1
itna maar khayega man,1
niissh amazed face forget gets,1
aray lover road chor dega toh kya would hogaya,1
bhaisahab aap kya karoge galliya doge jyada see jyada block karoge yaa jaoge garam dimag aap,1
tweet stop myslf modi big big fkn ashl srsly mean dng aubh,1
jacakals howl routine,1
namaste bhai sahih muslim padh raha tha maja aagaya phattehaal chutiyapa,0
namaste bhai sahih muslim padh raha tha maja aagaya phattehaal chutiyapa,0
rally without answer first lanka ravan dsnt exits show,1
college nahin gaya kya,1
neech ravish jhopdi main rehta bailgadi main chalta pager use karta,1
pura life hindu muslim christan,1
tumhare maniro pandit kyu nhu talent dekh kar lete,1
kya baat bhai kafi kalabaaj,1
dusre desh,1
ever happened blog fire aunty blog fire,1
bhai jaan bjp aur rss admi fasi dene nahi dega musalman hota,1
thank hindu raja good musalman raja,1
tingu playing hindu megastar krishna response,1
jiska koi dharm koi zat kya hindu kya musalman sab milke ghrin kam pur jor birodh karna,1
roman shukr hum hindu hain warna musalman hote roz saabit karna padta main musalman,1
nobody knows actual way worship complete god even hindu guru kaazi hazrat muhammad ram,1
aur mae tamam hindu sahngtan cetwoni detha ham musalman maa bahene saat aur hamre bahiyo,0
mahina chukka bandd hum par kha rahe hain bhindiyan,1
sab aadmi hindu nahi hain sab hindu aadmi nahi hain sab aadmi,1
read kar dhyan rss matlab anti muslim anti religion nahi swamsewak,1
mujhe comments dekh lag raha musalman khoon khoon aur hindu khoon lizol,0
geeta buri quran bura nna hindu bura musalman bura nna khuda bura bhagwan ghusa woh shaitan,1
shame musalman zahra wasim usne hindu molester khatre daal,0
hello friends tea bechnevala gujarat name par danga karevana gujarat janeta,0
didi tou hum keya karyn musalman hindu lerki bacha faida ker tou,1
hum hindu musalman sabse pehle hum,1
aaj jamane main hum log dekh rahe neta log apne fayde liye logo lada rahe hindu musalman,1
hindu musalman ekta tod nhi rhe pakistan naam lekar hme todane,1
sanchit kuch manners sekh apne baap,1
woh tum muhajiron poocho main muhajir nahi hoon aur bahut sare,1
jeet rahe gujarat model bat keyo nahi karte kabhi afghanistan kabhi,1
jignesh bhai aap aage bado dalits sab aapke saath hinduthwa fascist kujli,1
hindu atankwadi hota desh bhi musalman,0
swami hindu main koi nahi mila musalman damad aye,0
yah musalman koi dawood hindu,0
bhai kyuki main hindu,1
bhai dusro dekhngee shyd sahi nai payngee ham secular,1
mahina chukka bandd hum par kha rahe hain,1
hindu musalman bola nahi poor,1
roman shukr hum hindu hain warna musalman hote roz saabit karna padta main musalman hoon mujhe,1
manish got independent hindu also religion cast creed first indian,1
bhid jut nhi rhi aur hindu musalman mandir masjid nhi chl rha naya stunt krna pada,1
hum hindu hum musalman sabse pehle hum insaan,1
har political party pet bhar rha issue bnakar aur hmare kitane bhai bhooke,1
hindu musalman fir suru gujarati hum sab samaj chuke,1
hindu musalman rajniti mat,1
musalman hypocrite woh duniya janti bhi manta kyunki terrorist comes,0
hum hindu musalman sikh isaayi hein njama mazhab utaren sabhi bhai hein,1
aap sadhi malum hram olad hea modi pure des bap bta rha esko kyo desdarohi nahi,0
kiyon koi hindu musalman koi musalman hindu,0
hardik patel tum kaun darm nhindu dono daut lag rha,1
musalmanoon bhaioon nhin rahengey hinduoon khilap bjadkayega kun,1
bhai age bhadthey raho dhalith hindu musalman secular log bjp paid media dar suru,1
musalman kashmiri kali hina bala khoobsurat uske sache dost hindu,1
yes christian xmas musalman eid,1
would ask questions,1
haha talaaq challenges existence indian state asking,1
cong triple talaaq halala practice thanks,1
girl calling parents bigots bcoz oppose lovejihad nand want save,1
write halala amp triple talaaq,1
nothing muslims man egoistic forgot god created woman equal yeah,1
young voters want clarity thoughts employment generation linking,1
sad see see support fgm halala triple talaaq amp lovejihad,1
asma shams interview zee news triple talaaq via,1
century rights hindu women daughters enjoy muslims also enjoy congress,1
dahez call jahez muslim nikaah,1
surprising society debate adultery laws triple talaaq,1
rajiv gandhi muslim women requested rights abolish triple talaaq initially positive,1
time kapil sibbal defending case society,0
girl calling parents bigots bcoz oppose lovejihad nand want save,1
century rights hindu women daughters enjoy muslims also enjoy congress,1
triple talaaq india considers jail instant divorce,1
yes dropped completely better society start talking adultery,1
special muslim lawyer rohingyas sunni waqf triple talaaq supporting bharat tere tukde,1
islamic practices indian muslims pose challenge indian state justify subjugation,1
sad see see support fgm halala triple talaaq amp lovejihad,1
still sometime triple talaaq halala amp four marriages,1
nothing muslims man egoistic forgot god created woman equal yeah situation,1
right calling proposed legislation triple talaaq arbitrary amp irrational modi govt,1
diwali light noise nthe killing goats eid name sacrifice,1
rajiv gandhi muslim women requested rights abolish triple talaaq initially,1
right calling proposed legislation triple talaaq arbitrary amp irrational modi govt listen,1
reacts shehzad poonawala shenanigans poll speeches,1
stunned way person justified pathetic customs islam like triple talaaq,1
namaste visit pls explain ill effects triple talaaq burqua fgm ultra,1
right calling proposed legislation triple talaaq arbitrary amp irrational modi govt,1
closely watching entire event nobody talked triple talaaq,1
nlawyer sent message behalf husband divorced according shariath clue,1
gave rights,1
ioi give kashmir islamic autonomy muslims right practise sharia amp triple talaaq ncc,0
reacts shehzad poonawala shenanigans poll speeches wonder,1
triple talaaq india considers jail instant,1
main issue one sided triple,1
triple talaaq ban lovers plz support,1
mein triple talaaq raam mandir article,1
need divorce triple talaaq simply link adhaar free,1
triple talaaq,1
marry man want right triple talaaq,1
punjes get triple talaaq without getting beaten,1
stupid question man pronounces,1
shed crocodile tears triple talaaq turn crocodiles muslim,0
islamic practices indian muslims pose challenge indian state justify subjugation,1
halala talaaq,0
aspersions casting triple talaaq banned saudi,1
aarif mohamed khan agree law shud enacted criminalise,1
modi mention even star,1
triple talaaq india considers jail instant divorce,1
shahid bhai triple talaaq pasand karte hain,1
yes take modi,1
yeh galat bat,1
witness cynical politics duty journalist,1
truth knew truth said mohammed asi said babri masjid built top,1
witness cynical politics duty journalist,1
republic hurt asked abt building consulted,1
indian state never forgiven limited thackeray state funeral babri masjid akhlaq,0
denying plurality ramayana tool fostering hate,0
liked video azam khan speech babri,1
place price gandhi,1
muslims destroyed temples amp built want reclaim verdict bigot hindus,0
lawyer wanting ram mandir wanting babri none,1
also agree sake ram temple place babri masjid,1
dmk told tamil,1
alqaeda affiliate kashmir circulating posters non demolition,0
ram masjid title dispute case saw war words counsels two,1
incredible story kar sevaks later embraced islam,0
hearing kapilsibal supported senior counsels muslim parties present nirmohi,1
aajtak rahul gandhi babri masjid chahete qki congress noya mughal baadsha aurongozeb jai sree raam,0
hearing kapilsibal supported senior counsels muslim parties present nirmohi akhara,1
chal subah,1
witness cynical politics duty journalist senior journalist krishna pratap singh remembers,1
never called terroist called refer back,1
days given shift ayudhya babri masjid,0
beautifully written one best pieces read anniversary demolition babri masjid,1
want babri masjid ram modi asks congress,1
sab jhooth lies bloody,1
khuda jagah manmohan pooja kara kare muslims kisne mana kiya fir kyu,0
first modi tell wants question others say nhe wants mandir,1
india due hard work congress government demolishing babri masjid gujarat,1
sab pagal hain,1
kab samajh aayega tujhe,1
hindu journalism kya,1
mongol invader babar born uzbekistan amp died tan ques supporters babri masjid gave,1
kya bhai teri,1
said bjp manifesto babar love,1
today celebrating shameful amp lawless demolition babri masjid amp seek use polarise people,1
denying plurality ramayana tool fostering hate via,1
masjid mat,1
responsible razing babri masjid karsevaks embraced islam hindu,0
die hard beyond redemption liberals amp hindu pyar,0
congresiye kabhi hindu nhi kabhi ram mandir bnne nhi,0
aatankwadi hindu machinry jis mool sansthapak jawahar lal jis,0
sab jumla ise bolte asli jumla really hindu tell,0
saudi mein mandir bana bhosdike madaarchod,0
shia sunni pagal hain kya chutiya,0
hum sikh tumhari gaand marenge bitch randi,0
pappu chutiya mulla saala madarchod,0
abhi bhi chal raha,0
porki chutiye sab kutte hain,0
bloody muslim chutiya,0
har subah shaam muslim chutiya mar,0
muslim gaandu hain yeh,0
hum tumhari gaand maarenge madarchod paki,0
sale sareki sare porkistan anti nationals anti,0
porkistan ladko innings satisfy hoti pak girls actresses isliye ind aati hain innings,0
sahi mullo desbhakto phatti khud jihadi hote hain inka dil porkistan rehta,0
behen jaise chutiye chakkar apni maa behen,0
raj babar half katua know haiti also hindus muslims asked hum bata,0
also muslim name vaseem,0
meri muslima namazi family,0
muslim girls beautiful hoti par inki choot bahut badi hoti koi bta skta kyun,0
lol aur body burka mein muslim aurat choot hours khuli rahti,0
janm hun tujh jaisi rasili raand sulagti choot aag bujhane liye khuda mujhe bheja,0
hindu randim maa choot muslim lun dhond rhi kutiya,0
har rajpoot hindu choot par muslim lund naam,0
hindu choot muslim,0
please shiva meri muslim pakiza choot apna bada hindu bina kata lund dal mujhe jannati bana,0
koi hindu choot nmuslim lund dosti,0
kutiya apnay muslim malik khilaon apni choot geeli rahi chuchian rubber tarah naram,0
hindu randim maa choot muslim lun dhond rhi kutiya,0
meri pakiza nmazi mom raat kahan,0
aik muslim bhai apki hijabi tehzeb dekh skta koi apka hijab lajwab hijabi choot,0
mullan choot fat chooki bete hindu mard ranbir,0
mullan choot fat chooki bete hindu mard ranbir kapoor,0
kutiya apnay muslim malik khilaon apni choot geeli rahi chuchian rubber tarah naram sakht,0
hindu kuton meri rani priya mun nahi lagti kutay usay sirf muslim loda,0
koi muslim lund hindu brahmin choot sweekar kary raat muslim jalim shaanth keya tha meri choot,0
hindu choot muslim,0
madarchod kapil bucher tune dekha ramlala also chrislamist,0
chal bhag madarchod hum sirf hindu aur apne hindu bhaiyo sath tere jaise jaichando wajah,0
har woh maszid todenge hindu mandir todke madarchod mughalon banaya sirf percent kattar,0
mugals giving land hindu temple zameen unke baap thi humari zameen,0
madarchod hindu dharm chod bhosdi wlae,0
madarchod kutte hindu atankwadi sun madarchod bhi vote hinduo nhi mikega congress,0
abay madarchod apni randi hindu maa chod meri taraf,0
bhagwan ram gali dene wale hindu madarchod,0
yeh madarchod modi akhir kab tak mandir aur masjid mudde hindu ullu,0
yeh madarchod januadhari hindu parmandir chup kyun,0
sala mulla hindu naam bana rakhi madarchod mulle,0
gujrat election kaise jitoge kyoki waha hindu atankawadi madarchod sale vote hinduo,0
madarchod randi musalman bade bade lawde kam rahe hindu chote land walo chudwa rahe,0
madarchod kutte hindu atankwadi sun madarchod bhi vote hinduo nhi mikega congress,0
jeene hindu bhai yea madarchod katwa mile bina kuch bole iska garden kaat dena madarchod mulla,0
madarchod nizami teri aukat kya sorry bhai tumhari aukat kyunki hum hindu dalle,0
jeene hindu bhai yea madarchod katwa mile bina kuch bole iska garden kaat dena madarchod mulla,0
madarchod hindu agar nahi toh traitor kaise hue,0
socho percent kattar hindu ban jayenge toh kiya hoga jai sree ram babar madarchod tha,0
fuck madarchod lady madrachod teri baap maa purvaj bhi hindu,0
jab bhi bharat dange jase hindu par huye jase mujfarnagar aur hindu dharam,0
never donate madarchod hindu priests chors,0
hello modi madarchod chalane wala beti chod diya chalane liye muslimo sath indu sarkar,0
januadhari hindu ram mandir kuch bol kyun nahi raha bata,0
musalmaan pray asshole jihaadi kuch,0
kitni ladkiyon maara sab hindu,0
jihaadi sent meet hoor sopore handwara probably azaadi movement,0
yeh jihaadi govt padaish,0
article salafee ulamaa kya tum bhi jihaadi movements shaykh,0
jihaadi islam toh toh yeh jihad,0
thackeray itni jaldi kyu yar jihaadi kutto usne gaand thi,0
hehe kuch bhi kaho jab kashmir jihaadi kutto mein,0
lag raha madam muh mar gaya apne jihaadi bhai dawood naam sun yahi,0
dekha tera islamic suar bhai,0
love jihaadi killed aise,0
dekh madarjaat rand tera islamic,0
waise jihaadi kutte double maut wali,0
kya madam abhi tak apne aapne hindu jihaadi bhai dawood liye kuch nahi bola india,0
